Block	CountA	CountB	SNVs	Haplotype
7345	3	3	match	match
7346	10	10	match	match
7347	2	2	match	match
7348	2	2	match	match
7349	2	2	match	match
7350	2	2	match	match
7351	3	3	match	match
7352	2	2	match	match
7353	4	4	match	match
7354	2	2	match	match
7355	2	2	match	match
7356	3	3	match	match
7357	3	3	match	match
7358	3	3	match	match
7359	2	2	match	match
7360	2	2	match	match
7361	2	2	match	match
7362	2	2	match	match
7363	8	8	match	-
7364	3	3	match	match
7365	3	3	match	match
7366	3	3	match	match
7367	2	2	match	match
7368	3	3	match	match
7369	3	3	match	match
7370	2	2	match	match
7371	3	3	match	match
7372	2	2	match	match
7373	2	2	match	match
7374	5	5	match	match
7375	3	3	match	match
7376	3	3	match	match
7377	2	2	match	match
7378	3	3	match	match
7379	2	2	match	match
7380	2	2	match	match
7381	2	2	match	match
7382	2	2	match	match
7383	4	4	match	match
7384	2	2	match	match
7385	2	2	match	match
7386	3	3	match	-
7387	3	3	match	match
7388	3	3	match	match
7389	2	2	match	match
7390	2	2	match	match
7391	2	2	match	match
7392	5	5	match	match
7393	2	2	match	match
7394	2	2	match	match
7395	2	2	match	match
7396	2	2	match	match
7397	2	2	match	match
7398	10	10	match	match
7399	12	12	match	match
7400	2	2	match	match
7401	3	3	match	match
7402	4	4	match	match
7403	2	2	match	match
7404	2	2	match	match
7405	2	2	match	match
7406	13	13	match	match
7407	2	2	match	match
7408	3	3	match	match
7409	2	2	match	match
7410	3	3	match	match
7411	3	3	match	match
7412	2	2	match	match
7413	3	3	match	match
7414	3	3	match	match
7415	2	2	match	match
7416	18	18	match	match
7417	2	2	match	match
7418	2	2	match	match
7419	2	2	match	match
7420	5	5	match	match
7421	2	2	match	match
7422	2	2	match	match
7423	3	3	match	match
7424	6	6	match	match
7425	4	4	match	match
7426	2	2	match	match
7427	4	4	match	match
7428	9	9	match	match
7429	4	4	match	match
7430	4	4	match	match
7431	2	2	match	match
7432	2	2	match	match
7433	6	6	match	-
7434	6	6	match	-
7435	3	3	match	match
7436	2	2	match	match
7437	12	12	match	-
7438	2	2	match	match
7439	4	4	match	match
7440	2	2	match	match
7441	4	4	match	match
7442	3	3	match	match
7443	2	2	match	match
7444	2	2	match	match
7445	2	2	match	match
7446	3	3	match	match
7447	3	3	match	match
7448	11	11	match	-
7449	2	2	match	match
7450	2	2	match	match
7451	2	2	match	match
7452	2	2	match	match
7453	2	2	match	match
7454	7	7	match	match
7455	4	4	match	match
7456	8	8	match	match
7457	2	2	match	match
7458	4	4	match	match
7459	2	2	match	match
7460	4	4	match	match
7461	4	4	match	match
7462	2	2	match	match
7463	4	4	match	match
7464	4	4	match	match
7465	3	3	match	match
7466	3	3	match	match
7467	2	2	match	match
7468	5	5	match	match
7469	2	2	match	match
7470	3	3	match	match
7471	5	5	match	match
7472	4	4	match	match
7473	2	2	match	match
7474	6	6	match	match
7475	5	5	match	match
7476	3	3	match	match
7477	3	3	match	match
7478	3	3	match	match
7479	2	2	match	match
7480	2	2	match	match
7481	5	5	match	match
7482	3	3	match	match
7483	2	2	match	match
7484	2	2	match	match
7485	2	2	match	match
7486	2	2	match	match
7487	3	3	match	match
7488	3	3	match	match
7489	5	5	match	match
7490	3	3	match	-
7491	4	4	match	match
7492	4	4	match	match
7493	2	2	match	match
7494	3	3	match	match
7495	7	7	match	match
7496	2	2	match	match
7497	4	4	match	match
7498	7	7	match	match
7499	5	5	match	match
7500	2	2	match	match
7501	5	5	match	match
7502	2	2	match	match
7503	2	2	match	match
7504	3	3	match	match
7505	3	3	match	match
7506	3	3	match	match
7507	6	6	match	match
7508	2	2	match	match
7509	3	3	match	match
7510	2	2	match	match
7511	2	2	match	match
7512	2	2	match	match
7513	3	3	match	match
7514	2	2	match	match
7515	3	3	match	match
7516	4	4	match	-
7517	2	2	match	match
7518	3	3	match	match
7519	5	5	match	match
7520	3	3	match	match
7521	2	2	match	match
7522	3	3	match	match
7523	3	3	match	match
7524	4	4	match	match
7525	5	5	match	-
7526	2	2	match	match
7527	2	2	match	match
7528	9	9	match	-
7529	2	2	match	match
7530	2	2	match	match
7531	7	7	match	match
7532	2	2	match	match
7533	4	4	match	match
7534	6	6	match	match
7535	3	3	match	-
7536	3	3	match	match
7537	2	2	match	match
7538	3	3	match	match
7539	4	4	match	match
7540	3	3	match	match
7541	10	10	match	match
7542	3	3	match	match
7543	3	3	match	match
7544	5	5	match	match
7545	6	6	match	match
7546	7	7	match	match
7547	11	11	match	match
7548	2	2	match	match
7549	2	2	match	match
7550	2	2	match	match
7551	2	2	match	match
7552	2	2	match	match
7553	2	2	match	match
7554	2	2	match	match
7555	3	3	match	match
7556	2	2	match	match
7557	3	3	match	match
7558	2	2	match	match
7559	6	6	match	match
7560	12	12	match	match
7561	11	11	match	match
7562	2	2	match	match
7563	3	3	match	match
7564	9	9	match	match
7565	2	2	match	match
7566	3	3	match	match
7567	15	15	match	match
7568	3	3	match	match
7569	3	3	match	match
7570	2	2	match	match
7571	3	3	match	match
7572	2	2	match	match
7573	2	2	match	match
7574	4	4	match	match
7575	3	3	match	match
7576	2	2	match	match
7577	3	3	match	match
7578	8	8	match	match
7579	2	2	match	match
7580	2	2	match	match
7581	3	3	match	match
7582	2	2	match	match
7583	4	4	match	-
7584	9	9	match	match
7585	2	2	match	match
7586	7	7	match	match
7587	4	4	match	match
7588	3	3	match	match
7589	2	2	match	match
7590	16	16	match	-
7591	5	5	match	match
7592	3	3	match	-
7593	2	2	match	match
7594	2	2	match	match
7595	2	2	match	match
7596	3	3	match	match
7597	2	2	match	match
7598	3	3	match	match
7599	3	3	match	match
7600	2	2	match	match
7601	2	2	match	match
7602	2	2	match	match
7603	2	2	match	match
7604	2	2	match	match
7605	2	2	match	match
7606	4	4	match	match
7607	3	3	match	match
7608	3	3	match	match
7609	2	2	match	match
7610	2	2	match	match
7611	7	7	match	match
7612	5	5	match	-
7613	2	2	match	match
7614	2	2	match	match
7615	2	2	match	match
7616	4	4	match	match
7617	3	3	match	match
7618	2	2	match	match
7619	2	2	match	match
7620	2	2	match	match
7621	2	2	match	match
7622	6	6	match	match
7623	8	8	match	match
7624	6	6	match	match
7625	3	3	match	match
7626	3	3	match	match
7627	3	3	match	match
7628	2	2	match	match
7629	6	6	match	match
7630	2	2	match	match
7631	2	2	match	match
7632	4	4	match	match
7633	2	2	match	match
7634	3	3	match	match
7635	5	5	match	match
7636	3	3	match	match
7637	2	2	match	match
7638	2	2	match	match
7639	2	2	match	match
7640	3	3	match	-
7641	2	2	match	match
7642	4	4	match	-
7643	5	5	match	match
7644	8	8	match	match
7645	7	7	match	-
7646	2	2	match	match
7647	2	2	match	match
7648	12	12	match	match
7649	5	5	match	match
7650	2	2	match	match
7651	3	3	match	match
7652	5	5	match	match
7653	2	2	match	match
7654	9	8	-	-
7655	2	2	match	match
7656	2	2	match	match
7657	2	2	match	match
7658	2	2	match	match
7659	7	7	match	-
7660	5	5	match	match
7661	6	6	match	-
7662	2	2	match	match
7663	2	2	match	match
7664	2	2	match	match
7665	2	2	match	match
7666	2	2	match	match
7667	2	2	match	match
7668	2	2	match	match
7669	2	2	match	-
7670	2	2	match	match
7671	6	6	match	match
7672	3	3	match	match
7673	2	2	match	match
7674	4	4	match	match
7675	5	5	match	match
7676	2	2	match	match
7677	7	7	match	-
7678	2	2	match	match
7679	7	7	match	match
7680	3	3	match	match
7681	2	2	match	match
7682	4	4	match	match
7683	4	4	match	match
7684	2	2	match	match
7685	5	5	match	-
7686	7	7	match	match
7687	7	7	match	match
7688	2	2	match	match
7689	2	2	match	match
7690	2	2	match	match
7691	6	6	match	match
7692	3	3	match	match
7693	2	2	match	match
7694	5	5	match	match
7695	2	2	match	match
7696	2	2	match	match
7697	6	6	match	match
7698	6	6	match	match
7699	2	2	match	match
7700	7	7	match	match
7701	3	3	match	match
7702	3	3	match	match
7703	2	2	match	match
7704	2	2	match	match
7705	3	3	match	match
7706	2	2	match	match
7707	2	2	match	match
7708	2	2	match	match
7709	5	5	match	match
7710	4	4	match	match
7711	2	2	match	match
7712	8	8	match	match
7713	2	2	match	match
7714	3	3	match	match
7715	3	3	match	match
7716	13	13	match	match
7717	8	8	match	match
7718	3	3	match	match
7719	5	5	match	match
7720	5	5	match	match
7721	2	2	match	match
7722	5	5	match	match
7723	5	5	match	match
7724	2	2	match	match
7725	2	2	match	match
7726	2	2	match	match
7727	6	6	match	match
7728	2	2	match	match
7729	3	3	match	match
7730	4	4	match	match
7731	4	4	match	match
7732	2	2	match	match
7733	6	6	match	match
7734	5	5	match	match
7735	2	2	match	match
7736	10	10	match	match
7737	2	2	match	match
7738	3	3	match	match
7739	7	7	match	match
7740	2	2	match	-
7741	8	8	match	match
7742	4	4	match	-
7743	2	2	match	match
7744	5	5	match	match
7745	5	5	match	match
7746	2	2	match	match
7747	7	7	match	-
7748	2	2	match	match
7749	8	8	match	match
7750	2	2	match	match
7751	4	4	match	match
7752	6	6	match	match
7753	2	2	match	match
7754	3	3	match	match
7755	3	3	match	match
7756	15	15	match	match
7757	6	6	match	match
7758	4	4	match	match
7759	2	2	match	match
7760	2	2	match	match
7761	7	7	match	match
7762	2	2	match	match
7763	2	2	match	match
7764	2	2	match	match
7765	3	3	match	-
7766	3	3	match	match
7767	2	2	match	match
7768	2	2	match	match
7769	12	12	match	match
7770	4	4	match	match
7771	5	5	match	match
7772	6	6	match	match
7773	3	3	match	match
7774	10	10	match	match
7775	2	2	match	match
7776	2	2	match	match
7777	3	3	match	match
7778	8	8	match	match
7779	4	4	match	match
7780	2	2	match	match
7781	3	3	match	match
7782	4	4	match	match
7783	5	5	match	match
7784	3	3	match	match
7785	2	2	match	match
7786	5	5	match	-
7787	2	2	match	match
7788	5	5	match	match
7789	5	5	match	match
7790	2	2	match	match
7791	9	9	match	match
7792	2	2	match	match
7793	2	2	match	match
7794	3	3	match	match
7795	2	2	match	match
7796	3	3	match	match
7797	5	5	match	match
7798	7	7	match	match
7799	2	2	match	match
7800	8	8	match	match
7801	2	2	match	match
7802	3	3	match	match
7803	2	2	match	match
7804	3	3	match	match
7805	2	2	match	match
7806	2	2	match	match
7807	4	4	match	-
7808	2	2	match	match
7809	2	2	match	match
7810	3	3	match	-
7811	2	2	match	match
7812	2	2	match	match
7813	3	3	match	match
7814	6	6	match	match
7815	2	2	match	match
7816	2	2	match	match
7817	2	2	match	match
7818	2	2	match	match
7819	2	2	match	match
7820	5	5	match	match
7821	2	2	match	match
7822	2	2	match	match
7823	2	2	match	-
7824	2	2	match	match
7825	2	2	match	match
7826	2	2	match	match
7827	3	3	match	match
7828	4	4	match	-
7829	4	4	match	-
7830	3	3	match	match
7831	2	2	match	match
7832	3	3	match	match
7833	2	2	match	match
7834	2	2	match	match
7835	2	2	match	match
7836	3	3	match	match
7837	2	2	match	match
7838	2	2	match	match
7839	8	8	match	-
7840	2	2	match	match
7841	8	8	match	match
7842	2	2	match	match
7843	2	2	match	match
7844	2	2	match	match
7845	3	3	match	match
7846	5	5	match	match
7847	2	2	match	match
7848	13	13	match	match
7849	2	2	match	match
7850	6	6	match	-
7851	4	4	match	match
7852	3	3	match	-
7853	3	3	match	match
7854	2	2	match	match
7855	3	3	match	match
7856	2	2	match	match
7857	5	5	match	match
7858	4	4	match	match
7859	2	2	match	match
7860	10	10	match	match
7861	2	2	match	match
7862	15	15	match	-
7863	2	2	match	match
7864	8	8	match	match
7865	6	6	match	-
7866	5	5	match	match
7867	4	4	match	match
7868	2	2	match	match
7869	8	8	match	match
7870	2	2	match	match
7871	2	2	match	match
7872	4	4	match	-
7873	2	2	match	match
7874	2	2	match	match
7875	2	2	match	match
7876	2	2	match	match
7877	2	2	match	match
7878	2	2	match	match
7879	2	2	match	match
7880	2	2	match	match
7881	3	3	match	match
7882	3	3	match	match
7883	2	2	match	match
7884	4	4	match	match
7885	3	3	match	-
7886	2	2	match	match
7887	8	8	match	-
7888	2	2	match	match
7889	2	2	match	match
7890	2	2	match	match
7891	2	2	match	match
7892	7	7	match	-
7893	4	4	match	match
7894	2	2	match	match
7895	4	4	match	match
7896	5	5	match	match
7897	2	2	match	match
7898	2	2	match	match
7899	2	2	match	match
7900	12	12	match	-
7901	2	2	match	match
7902	5	5	match	-
7903	4	4	match	match
7904	2	2	match	match
7905	9	9	match	match
7906	2	2	match	match
7907	2	2	match	match
7908	4	4	match	match
7909	15	15	match	-
7910	2	2	match	match
7911	6	6	match	match
7912	8	8	match	match
7913	2	2	match	match
7914	10	10	match	-
7915	2	2	match	match
7916	7	7	match	match
7917	3	3	match	match
7918	10	10	match	-
7919	2	2	match	match
7920	2	2	match	match
7921	2	2	match	match
7922	3	3	match	match
7923	3	3	match	match
7924	3	3	match	match
7925	2	2	match	match
7926	2	2	match	match
7927	2	2	match	match
7928	4	4	match	match
7929	6	6	match	match
7930	2	2	match	match
7931	2	2	match	match
7932	2	2	match	match
7933	4	4	match	match
7934	6	6	match	match
7935	2	2	match	match
7936	5	5	match	match
7937	2	2	match	match
7938	3	3	match	match
7939	2	2	match	match
7940	3	3	match	match
7941	5	5	match	match
7942	2	2	match	match
7943	2	2	match	match
7944	4	4	match	match
7945	2	2	match	match
7946	2	2	match	match
7947	3	3	match	match
7948	2	2	match	match
7949	2	2	match	match
7950	2	2	match	match
7951	3	3	match	match
7952	3	3	match	match
7953	3	3	match	match
7954	9	9	match	match
7955	3	3	match	match
7956	10	10	match	-
7957	2	2	match	match
7958	2	2	match	match
7959	4	4	match	match
7960	2	2	match	match
7961	2	2	match	match
7962	2	2	match	match
7963	2	2	match	match
7964	2	2	match	match
7965	2	2	match	match
7966	4	4	match	match
7967	2	2	match	match
7968	7	7	match	match
7969	2	2	match	match
7970	5	5	match	match
7971	2	2	match	match
7972	2	2	match	match
7973	5	5	match	match
7974	2	2	match	match
7975	2	2	match	match
7976	8	8	match	match
7977	3	3	match	match
7978	2	2	match	match
7979	2	2	match	match
7980	2	2	match	match
7981	3	3	match	match
7982	2	2	match	match
7983	2	2	match	match
7984	2	2	match	match
7985	2	2	match	match
7986	3	3	match	match
7987	2	2	match	match
7988	2	2	match	match
7989	6	6	match	match
7990	2	2	match	match
7991	4	4	match	match
7992	2	2	match	match
7993	4	4	match	match
7994	2	2	match	match
7995	2	2	match	match
7996	4	4	match	match
7997	2	2	match	match
7998	9	9	match	match
7999	2	2	match	match
8000	3	3	match	match
8001	2	2	match	match
8002	2	2	match	match
8003	4	4	match	match
8004	3	3	match	match
8005	3	3	match	match
8006	5	5	match	-
8007	6	6	match	match
8008	2	2	match	match
8009	3	3	match	match
8010	2	2	match	match
8011	2	2	match	match
8012	3	3	match	match
8013	2	2	match	match
8014	3	3	match	match
8015	2	2	match	match
8016	7	7	match	match
8017	2	2	match	match
8018	8	8	match	match
8019	3	3	match	match
8020	2	2	match	match
8021	3	3	match	match
8022	8	8	match	-
8023	2	2	match	-
8024	2	2	match	match
8025	4	4	match	match
8026	5	5	match	match
8027	4	4	match	match
8028	2	2	match	match
8029	3	3	match	match
8030	3	3	match	match
8031	3	3	match	match
8032	4	4	match	match
8033	2	2	match	match
8034	5	5	match	match
8035	5	5	match	match
8036	4	4	match	match
8037	4	4	match	match
8038	2	2	match	match
8039	3	3	match	match
8040	2	2	match	match
8041	17	17	match	match
8042	8	8	match	-
8043	3	3	match	match
8044	2	2	match	-
8045	2	2	match	match
8046	2	2	match	match
8047	7	7	match	match
8048	5	5	match	match
8049	4	4	match	match
8050	4	4	match	match
8051	8	8	match	match
8052	6	6	match	match
8053	4	4	match	match
8054	2	2	match	match
8055	3	3	match	match
8056	2	2	match	match
8057	4	4	match	match
8058	2	2	match	match
8059	4	4	match	match
8060	2	2	match	match
8061	2	2	match	match
8062	2	2	match	match
8063	6	6	match	match
8064	5	5	match	match
8065	2	2	match	match
8066	3	3	match	match
8067	8	8	match	-
8068	2	2	match	match
8069	2	2	match	match
8070	2	2	match	match
8071	5	5	match	match
8072	3	3	match	match
8073	3	3	match	match
8074	2	2	match	match
8075	2	2	match	match
8076	2	2	match	match
8077	4	4	match	match
8078	2	2	match	match
8079	3	3	match	match
8080	2	2	match	match
8081	3	3	match	match
8082	2	2	match	match
8083	2	2	match	match
8084	6	6	match	-
8085	2	2	match	match
8086	3	3	match	match
8087	3	3	match	match
8088	2	2	match	match
8089	3	3	match	match
8090	3	3	match	match
8091	4	4	match	match
8092	2	2	match	match
8093	2	2	match	-
8094	3	3	match	match
8095	2	2	match	match
8096	3	3	match	match
8097	3	3	match	match
8098	2	2	match	match
8099	2	2	match	match
8100	2	2	match	match
8101	2	2	match	match
8102	4	4	match	match
8103	2	2	match	match
8104	2	2	match	match
8105	2	2	match	match
8106	3	3	match	match
8107	2	2	match	match
8108	2	2	match	match
8109	2	2	match	match
8110	2	2	match	match
8111	2	2	match	match
8112	2	2	match	match
8113	2	2	match	match
8114	4	4	match	-
8115	4	4	match	match
8116	2	2	match	match
8117	2	2	match	match
8118	8	8	match	match
8119	3	3	match	match
8120	2	2	match	match
8121	2	2	match	match
8122	9	9	match	-
8123	2	2	match	match
8124	7	7	match	match
8125	2	2	match	match
8126	6	6	match	match
8127	7	7	match	match
8128	2	2	match	match
8129	2	2	match	match
8130	2	2	match	match
8131	5	5	match	-
8132	3	3	match	match
8133	5	5	match	match
8134	4	4	match	match
8135	2	2	match	match
8136	2	2	match	match
8137	2	2	match	match
8138	3	3	match	match
8139	2	2	match	match
8140	5	5	match	match
8141	3	3	match	match
8142	2	2	match	match
8143	3	3	match	match
8144	2	2	match	match
8145	2	2	match	match
8146	2	2	match	match
8147	5	5	match	match
8148	8	8	match	match
8149	10	10	match	match
8150	5	5	match	match
8151	2	2	match	match
8152	2	2	match	match
8153	2	2	match	match
8154	2	2	match	match
8155	2	2	match	match
8156	3	3	match	match
8157	3	3	match	match
8158	8	8	match	match
8159	2	2	match	match
8160	2	2	match	match
8161	2	2	match	match
8162	2	2	match	match
8163	2	2	match	match
8164	2	2	match	match
8165	2	2	match	match
8166	3	3	match	match
8167	3	3	match	match
8168	3	3	match	match
8169	5	5	match	match
8170	3	3	match	match
8171	2	2	match	match
8172	2	2	match	match
8173	4	4	match	match
8174	2	2	match	match
8175	3	3	match	match
8176	4	4	match	match
8177	4	4	match	match
8178	2	2	match	match
8179	3	3	match	match
8180	2	2	match	match
8181	2	2	match	match
8182	3	3	match	match
8183	4	4	match	-
8184	2	2	match	match
8185	2	2	match	match
8186	6	6	match	-
8187	2	2	match	match
8188	2	2	match	match
8189	3	3	match	match
8190	2	2	match	match
8191	2	2	match	match
8192	2	2	match	match
8193	9	9	match	match
8194	3	3	match	match
8195	4	4	match	-
8196	2	2	match	match
8197	2	2	match	match
8198	2	2	match	match
8199	10	10	match	match
8200	2	2	match	match
8201	2	2	match	match
8202	3	3	match	match
8203	2	2	match	match
8204	2	2	match	match
8205	2	2	match	match
8206	2	2	match	match
8207	2	2	match	match
8208	2	2	match	match
8209	2	2	match	match
8210	2	2	match	match
8211	2	2	match	match
8212	2	2	match	match
8213	2	2	match	match
8214	2	2	match	match
8215	3	3	match	match
8216	5	5	match	match
8217	4	4	match	match
8218	4	4	match	match
8219	2	2	match	match
8220	4	4	match	match
8221	6	6	match	match
8222	2	2	match	match
8223	2	2	match	match
8224	2	2	match	match
8225	3	3	match	match
8226	3	3	match	match
8227	2	2	match	match
8228	2	2	match	match
8229	3	3	match	match
8230	3	3	match	match
8231	2	2	match	match
8232	3	3	match	match
8233	7	7	match	-
8234	9	9	match	-
8235	2	2	match	match
8236	11	11	match	-
8237	9	9	match	match
8238	2	2	match	match
8239	2	2	match	match
8240	2	2	match	match
8241	5	5	match	match
8242	3	3	match	match
8243	2	2	match	match
8244	2	2	match	match
8245	2	2	match	match
8246	2	2	match	match
8247	2	2	match	match
8248	3	3	match	match
8249	2	2	match	match
8250	3	3	match	match
8251	4	4	match	match
8252	2	2	match	match
8253	5	5	match	match
8254	2	2	match	match
8255	3	3	match	match
8256	4	4	match	match
8257	3	3	match	match
8258	2	2	match	match
8259	4	4	match	match
8260	4	4	match	match
8261	2	2	match	match
8262	3	3	match	match
8263	10	10	match	-
8264	2	2	match	match
8265	5	5	match	match
8266	5	5	match	match
8267	3	3	match	match
8268	5	5	match	match
8269	4	4	match	match
8270	2	2	match	match
8271	2	2	match	match
8272	4	4	match	match
8273	2	2	match	match
8274	2	2	match	match
8275	3	3	match	match
8276	2	2	match	match
8277	3	3	match	match
8278	12	12	match	match
8279	3	3	match	match
8280	5	5	match	match
8281	2	2	match	match
8282	2	2	match	match
8283	3	3	match	match
8284	2	2	match	match
8285	8	8	match	match
8286	6	6	match	match
8287	3	3	match	match
8288	2	2	match	match
8289	3	3	match	match
8290	5	5	match	match
8291	5	5	match	match
8292	2	2	match	match
8293	2	2	match	match
8294	2	2	match	match
8295	2	2	match	match
8296	2	2	match	match
8297	3	3	match	match
8298	3	3	match	match
8299	2	2	match	-
8300	3	3	match	match
8301	2	2	match	match
8302	3	3	match	match
8303	2	2	match	match
8304	7	7	match	match
8305	5	5	match	-
8306	2	2	match	match
8307	4	4	match	match
8308	2	2	match	match
8309	6	6	match	match
8310	2	2	match	match
8311	2	2	match	match
8312	4	4	match	match
8313	4	4	match	-
8314	3	3	match	match
8315	4	4	match	match
8316	4	4	match	match
8317	3	3	match	match
8318	3	3	match	match
8319	2	2	match	match
8320	13	13	match	match
8321	2	2	match	match
8322	2	2	match	match
8323	3	3	match	match
8324	6	6	match	match
8325	2	2	match	match
8326	2	2	match	match
8327	2	2	match	-
8328	2	2	match	match
8329	2	2	match	match
8330	4	4	match	match
8331	3	3	match	match
8332	3	3	match	-
8333	7	7	match	match
8334	3	3	match	match
8335	2	2	match	match
8336	4	4	match	match
8337	5	5	match	match
8338	7	7	match	match
8339	3	3	match	match
8340	3	3	match	match
8341	2	2	match	match
8342	7	7	match	-
8343	2	2	match	match
8344	4	4	match	-
8345	12	12	match	match
8346	6	6	match	match
8347	2	2	match	match
8348	6	6	match	match
8349	2	2	match	match
8350	4	4	match	-
8351	2	2	match	match
8352	5	5	match	match
8353	2	2	match	match
8354	2	2	match	match
8355	3	3	match	match
8356	5	5	match	match
8357	2	2	match	match
8358	3	3	match	match
8359	2	2	match	match
8360	7	7	match	-
8361	2	2	match	match
8362	2	2	match	match
8363	6	6	match	match
8364	2	2	match	match
8365	2	2	match	match
8366	2	2	match	match
8367	2	2	match	match
8368	2	2	match	match
8369	3	3	match	match
8370	2	2	match	match
8371	6	6	match	match
8372	2	2	match	match
8373	4	4	match	match
8374	2	2	match	match
8375	2	2	match	match
8376	4	4	match	match
8377	12	12	match	match
8378	2	2	match	match
8379	5	5	match	match
8380	8	8	match	match
8381	5	5	match	-
8382	10	10	match	-
8383	3	3	match	match
8384	2	2	match	match
8385	2	2	match	match
8386	3	3	match	match
8387	3	3	match	match
8388	11	11	match	-
8389	2	2	match	match
8390	12	12	match	match
8391	2	2	match	match
8392	2	2	match	match
8393	2	2	match	match
8394	2	2	match	match
8395	3	3	match	match
8396	4	4	match	match
8397	2	2	match	match
8398	3	3	match	-
8399	3	3	match	match
8400	2	2	match	match
8401	5	5	match	-
8402	2	2	match	match
8403	2	2	match	match
8404	2	2	match	match
8405	2	2	match	match
8406	2	2	match	match
8407	4	4	match	match
8408	2	2	match	match
8409	3	3	match	match
8410	6	6	match	-
8411	2	2	match	match
8412	3	3	match	match
8413	4	4	match	match
8414	6	6	match	-
8415	7	7	match	match
8416	2	2	match	match
8417	5	5	match	match
8418	2	2	match	match
8419	2	2	match	match
8420	2	2	match	-
8421	2	2	match	match
8422	14	14	match	match
8423	2	2	match	match
8424	5	5	match	match
8425	3	3	match	match
8426	2	2	match	match
8427	2	2	match	match
8428	3	3	match	match
8429	3	3	match	match
8430	5	5	match	match
8431	2	2	match	match
8432	3	3	match	match
8433	3	3	match	match
8434	2	2	match	match
8435	3	3	match	match
8436	2	2	match	match
8437	2	2	match	match
8438	2	2	match	match
8439	6	6	match	match
8440	5	5	match	-
8441	2	2	match	match
8442	3	3	match	match
8443	2	2	match	match
8444	2	2	match	match
8445	3	3	match	match
8446	3	3	match	match
8447	2	2	match	match
8448	11	11	match	match
8449	6	6	match	-
8450	2	2	match	-
8451	2	2	match	match
8452	2	2	match	match
8453	4	4	match	match
8454	2	2	match	match
8455	2	2	match	match
8456	3	3	match	-
8457	13	13	match	-
8458	3	3	match	match
8459	2	2	match	match
8460	2	2	match	match
8461	3	3	match	match
8462	4	4	match	-
8463	2	2	match	match
8464	9	9	match	match
8465	5	5	match	match
8466	2	2	match	match
8467	5	5	match	match
8468	3	3	match	-
8469	3	3	match	match
8470	2	2	match	match
8471	2	2	match	match
8472	3	3	match	match
8473	2	2	match	match
8474	5	5	match	match
8475	3	3	match	match
8476	3	3	match	match
8477	2	2	match	match
8478	2	2	match	match
8479	2	2	match	match
8480	3	3	match	match
8481	4	4	match	match
8482	3	3	match	match
8483	4	4	match	match
8484	2	2	match	match
8485	2	2	match	match
8486	2	2	match	match
8487	4	4	match	match
8488	6	6	match	-
8489	5	5	match	match
8490	3	3	match	-
8491	3	3	match	match
8492	6	6	match	match
8493	10	10	match	match
8494	3	3	match	match
8495	2	2	match	match
8496	3	3	match	match
8497	3	3	match	match
8498	2	2	match	match
8499	5	5	match	match
8500	5	5	match	match
8501	16	16	match	match
8502	2	2	match	match
8503	2	2	match	match
8504	3	3	match	match
8505	3	3	match	match
8506	2	2	match	match
8507	6	6	match	match
8508	3	3	match	match
8509	2	2	match	match
8510	3	3	match	match
8511	3	3	match	match
8512	7	7	match	match
8513	3	3	match	match
8514	2	2	match	match
8515	2	2	match	match
8516	2	2	match	match
8517	3	3	match	match
8518	2	2	match	match
8519	2	2	match	match
8520	5	5	match	match
8521	6	6	match	match
8522	2	2	match	match
8523	2	2	match	match
8524	4	4	match	match
8525	5	5	match	match
8526	3	3	match	match
8527	7	7	match	match
8528	3	3	match	match
8529	2	2	match	match
8530	12	12	match	match
8531	3	3	match	match
8532	3	3	match	match
8533	4	4	match	match
8534	9	9	match	match
8535	2	2	match	match
8536	4	4	match	match
8537	4	4	match	match
8538	3	3	match	match
8539	2	2	match	match
8540	2	2	match	match
8541	4	4	match	match
8542	2	2	match	-
8543	3	3	match	match
8544	3	3	match	match
8545	3	3	match	match
8546	2	2	match	match
8547	2	2	match	match
8548	2	2	match	match
8549	2	2	match	match
8550	4	4	match	match
8551	2	2	match	match
8552	2	2	match	match
8553	5	5	match	match
8554	5	5	match	match
8555	2	2	match	match
8556	3	3	match	match
8557	2	2	match	match
8558	8	8	match	match
8559	2	2	match	match
8560	2	2	match	match
8561	2	2	match	match
8562	5	5	match	match
8563	2	2	match	match
8564	2	2	match	match
8565	2	2	match	match
8566	3	3	match	match
8567	3	3	match	match
8568	3	3	match	match
8569	3	3	match	match
8570	2	2	match	match
8571	3	3	match	match
8572	4	4	match	match
8573	2	2	match	match
8574	3	3	match	match
8575	2	2	match	match
8576	3	3	match	match
8577	3	3	match	-
8578	3	3	match	match
8579	2	2	match	match
8580	2	2	match	match
8581	4	4	match	match
8582	3	3	match	match
8583	3	3	match	match
8584	3	3	match	match
8585	2	2	match	match
8586	4	4	match	match
8587	2	2	match	match
8588	5	5	match	match
8589	8	8	match	match
8590	3	3	match	match
8591	2	2	match	match
8592	3	3	match	match
8593	4	4	match	match
8594	5	5	match	match
8595	2	2	match	match
8596	2	2	match	match
8597	2	2	match	match
8598	4	4	match	match
8599	2	2	match	match
8600	4	4	match	match
8601	2	2	match	match
8602	4	4	match	match
8603	2	2	match	match
8604	4	4	match	match
8605	3	3	match	match
8606	8	8	match	match
8607	4	4	match	match
8608	2	2	match	match
8609	2	2	match	match
8610	4	4	match	match
8611	2	2	match	match
8612	2	2	match	match
8613	2	2	match	match
8614	3	3	match	match
