Block	CountA	CountB	SNVs	Haplotype
4444	2	2	match	match
4445	51	14	-	-
4446	179	100	-	-
4447	26	13	-	-
4448	2	2	match	match
4449	2	0	-	-
4450	5	3	-	-
4451	2	0	-	-
4452	6	6	match	match
4453	2	0	-	-
4454	37	13	-	-
4455	3	3	match	match
4456	4	4	match	-
4457	3	3	match	match
4458	2	2	match	match
4459	3	3	match	match
4460	3	3	match	match
4461	6	6	match	match
4462	2	2	match	match
4463	2	2	match	match
4464	2	0	-	-
4465	6	5	-	-
4466	2	2	match	match
4467	4	2	-	-
4468	12	10	-	-
4469	8	8	match	match
4470	2	0	-	-
4471	4	3	-	-
4472	7	5	-	-
4473	8	8	match	-
4474	9	8	-	-
4475	2	0	-	-
4476	3	2	-	-
4477	3	2	-	-
4478	3	3	match	match
4479	6	5	-	-
4480	2	0	-	-
4481	2	2	match	match
4482	2	0	-	-
4483	3	3	match	match
4484	4	0	-	-
4485	3	3	match	match
4486	3	2	-	-
4487	6	3	-	-
4488	8	2	-	-
4489	2	0	-	-
4490	2	2	match	match
4491	11	11	match	match
4492	2	2	match	match
4493	8	8	match	match
4494	12	6	-	-
4495	24	12	-	-
4496	2	0	-	-
4497	3	2	-	-
4498	5	2	-	-
4499	3	0	-	-
4500	2	0	-	-
4501	3	0	-	-
4502	52	21	-	-
4503	15	6	-	-
4504	3	0	-	-
4505	20	8	-	-
4506	2	0	-	-
4507	68	34	-	-
4508	2	2	match	match
4509	4	4	match	match
4510	2	2	match	match
4511	54	30	-	-
4512	3	3	match	match
4513	2	0	-	-
4514	2	2	match	match
4515	2	2	match	match
4516	3	3	match	match
4517	3	3	match	match
4518	3	0	-	-
4519	5	0	-	-
4520	5	0	-	-
4521	2	2	match	match
4522	4	4	match	match
4523	13	13	match	match
4524	2	2	match	match
4525	11	11	match	match
4526	6	5	-	-
4527	7	7	match	match
4528	2	0	-	-
4529	4	4	match	match
4530	2	2	match	match
4531	5	0	-	-
4532	3	3	match	match
4533	2	2	match	match
4534	4	3	-	-
4535	4	4	match	match
4536	2	2	match	match
4537	4	4	match	match
4538	4	4	match	match
4539	4	2	-	-
4540	4	4	match	-
4541	31	31	match	-
4542	3	3	match	match
4543	9	9	match	match
4544	28	12	-	-
4545	77	36	-	-
4546	7	0	-	-
4547	14	7	-	-
4548	107	51	-	-
4549	2	2	match	match
4550	29	16	-	-
4551	5	5	match	match
4552	3	0	-	-
4553	4	4	match	match
4554	17	16	-	-
4555	32	13	-	-
4556	2	0	-	-
4557	4	4	match	match
4558	6	6	match	-
4559	5	4	-	-
4560	2	0	-	-
4561	3	3	match	match
4562	2	0	-	-
4563	2	2	match	match
4564	3	2	-	-
4565	48	17	-	-
4566	308	211	-	-
4567	2	0	-	-
4568	10	4	-	-
4569	8	0	-	-
4570	3	2	-	-
4571	9	0	-	-
4572	2	0	-	-
4573	2	0	-	-
4574	2	2	match	match
4575	2	0	-	-
4576	3	0	-	-
4577	23	13	-	-
4578	2	0	-	-
4579	10	9	-	-
4580	15	9	-	-
4581	28	17	-	-
4582	6	5	-	-
4583	2	2	match	match
4584	2	2	match	match
4585	3	3	match	match
4586	2	2	match	match
4587	18	13	-	-
4588	16	16	match	match
4589	3	3	match	match
4590	5	5	match	-
4591	39	22	-	-
4592	2	2	match	match
4593	2	0	-	-
4594	81	40	-	-
4595	2	2	match	match
4596	7	2	-	-
4597	10	4	-	-
4598	2	0	-	-
4599	3	2	-	-
4600	2	0	-	-
4601	3	0	-	-
4602	2	0	-	-
4603	5	2	-	-
4604	7	6	-	-
4605	4	4	match	match
4606	2	2	match	match
4607	4	4	match	match
4608	33	22	-	-
4609	4	4	match	-
4610	2	2	match	match
4611	3	0	-	-
4612	2	0	-	-
4613	102	50	-	-
4614	2	0	-	-
4615	18	0	-	-
4616	37	21	-	-
4617	54	31	-	-
4618	3	3	match	match
4619	2	2	match	match
4620	164	72	-	-
4621	3	3	match	match
4622	2	0	-	-
4623	7	5	-	-
4624	2	2	match	match
4625	8	2	-	-
4626	15	7	-	-
4627	5	5	match	match
4628	9	0	-	-
4629	4	0	-	-
4630	2	2	match	match
4631	59	32	-	-
4632	3	2	-	-
4633	9	2	-	-
4634	516	323	-	-
4635	7	7	match	match
4636	2	2	match	match
4637	68	35	-	-
4638	91	36	-	-
4639	2	0	-	-
4640	9	6	-	-
4641	4	2	-	-
4642	3	3	match	match
4643	6	4	-	-
4644	136	88	-	-
4645	3	0	-	-
4646	142	83	-	-
4647	2	0	-	-
4648	4	4	match	match
4649	2	2	match	match
4650	175	91	-	-
4651	2	2	match	match
4652	3	2	-	-
4653	15	4	-	-
4654	2	0	-	-
4655	2	0	-	-
4656	3	0	-	-
4657	13	8	-	-
4658	2	2	match	match
4659	2	0	-	-
4660	2	0	-	-
4661	2	0	-	-
4662	5	3	-	-
4663	5	0	-	-
4664	5	3	-	-
4665	5	2	-	-
4666	40	22	-	-
4667	2	2	match	match
4668	2	0	-	-
4669	2	0	-	-
4670	2	2	match	match
4671	43	20	-	-
4672	3	2	-	-
4673	3	2	-	-
4674	8	5	-	-
4675	12	9	-	-
4676	5	5	match	match
4677	2	0	-	-
4678	4	3	-	-
4679	5	5	match	match
4680	23	11	-	-
4681	2	0	-	-
4682	36	11	-	-
4683	3	2	-	-
4684	86	47	-	-
4685	6	2	-	-
4686	2	2	match	match
4687	5	4	-	-
4688	2	2	match	match
4689	2	0	-	-
4690	7	7	match	-
4691	4	4	match	match
4692	3	2	-	-
4693	8	8	match	match
4694	3	3	match	match
4695	3	3	match	match
4696	11	10	-	-
4697	7	7	match	match
4698	7	5	-	-
4699	2	2	match	match
4700	2	0	-	-
4701	5	5	match	match
4702	9	7	-	-
4703	8	8	match	-
4704	2	2	match	match
4705	5	3	-	-
4706	8	8	match	match
4707	6	5	-	-
4708	3	2	-	-
4709	4	3	-	-
4710	4	3	-	-
4711	5	5	match	match
4712	7	7	match	match
4713	2	2	match	match
4714	2	0	-	-
4715	16	16	match	-
4716	4	4	match	match
4717	10	10	match	match
4718	4	4	match	match
4719	4	4	match	match
4720	6	6	match	match
4721	2	2	match	match
4722	3	3	match	match
4723	5	5	match	match
4724	5	4	-	-
4725	3	3	match	match
4726	6	6	match	match
4727	4	4	match	match
4728	2	2	match	match
4729	10	8	-	-
4730	3	3	match	match
4731	2	2	match	match
4732	2	2	match	match
4733	2	0	-	-
4734	3	2	-	-
4735	7	7	match	match
4736	3	2	-	-
4737	24	20	-	-
4738	6	2	-	-
4739	2	0	-	-
4740	8	7	-	-
4741	9	9	match	-
4742	17	14	-	-
4743	8	6	-	-
4744	2	2	match	match
4745	28	27	-	-
4746	2	2	match	match
4747	2	2	match	match
4748	3	3	match	match
4749	5	5	match	-
4750	95	80	-	-
4751	2	2	match	match
4752	8	7	-	-
4753	3	3	match	match
4754	11	11	match	match
4755	14	14	match	-
4756	2	2	match	match
4757	16	12	-	-
4758	20	15	-	-
4759	7	7	match	match
4760	11	7	-	-
4761	17	16	-	-
4762	6	6	match	match
4763	2	0	-	-
4764	18	17	-	-
4765	24	22	-	-
4766	2	0	-	-
4767	3	2	-	-
4768	6	6	match	match
4769	28	24	-	-
4770	2	0	-	-
4771	9	9	match	match
4772	10	10	match	-
4773	2	2	match	match
4774	2	2	match	match
4775	2	2	match	match
4776	14	11	-	-
4777	7	7	match	-
4778	4	3	-	-
4779	337	246	-	-
4780	3	2	-	-
4781	2	2	match	match
4782	3	2	-	-
4783	5	5	match	match
4784	13	10	-	-
4785	32	28	-	-
4786	2	0	-	-
4787	2	2	match	match
4788	5	4	-	-
4789	3	2	-	-
4790	2	2	match	match
4791	2	2	match	match
4792	5	5	match	match
4793	19	19	match	match
4794	64	55	-	-
4795	4	4	match	match
4796	2	2	match	match
4797	2	2	match	match
4798	45	38	-	-
4799	2	2	match	match
4800	36	29	-	-
4801	3	3	match	match
4802	3	2	-	-
4803	128	103	-	-
4804	2	2	match	match
4805	2	2	match	match
4806	3	3	match	match
4807	110	97	-	-
4808	3	3	match	match
4809	8	8	match	match
4810	99	84	-	-
4811	2	2	match	match
4812	3	3	match	match
4813	671	496	-	-
4814	2	2	match	match
4815	8	8	match	match
4816	9	9	match	match
4817	2	2	match	match
4818	3	3	match	match
4819	2	0	-	-
4820	672	478	-	-
4821	2	0	-	-
4822	2	2	match	match
4823	2	0	-	-
4824	27	18	-	-
4825	2	2	match	match
4826	91	58	-	-
4827	2	2	match	match
4828	76	57	-	-
4829	4	3	-	-
4830	2	0	-	-
4831	4	2	-	-
4832	11	11	match	match
4833	5	4	-	-
4834	49	43	-	-
4835	2	2	match	match
4836	5	5	match	match
4837	5	4	-	-
4838	66	55	-	-
4839	5	4	-	-
4840	3	3	match	match
4841	19	17	-	-
4842	6	6	match	match
4843	2	2	match	match
4844	2	2	match	match
4845	6	5	-	-
4846	9	8	-	-
4847	7	7	match	match
4848	5	4	-	-
4849	8	2	-	-
4850	2	2	match	match
4851	10	6	-	-
4852	117	78	-	-
4853	2	2	match	match
4854	11	8	-	-
4855	5	5	match	match
4856	4	2	-	-
4857	21	21	match	-
4858	2	2	match	match
4859	4	4	match	match
4860	33	21	-	-
4861	2	2	match	match
4862	3	3	match	match
4863	7	7	match	match
4864	10	10	match	match
4865	9	9	match	match
4866	32	31	-	-
4867	3	2	-	-
4868	5	3	-	-
4869	59	45	-	-
4870	6	2	-	-
4871	46	34	-	-
4872	3	0	-	-
4873	8	2	-	-
4874	2	2	match	match
4875	2	2	match	match
4876	6	3	-	-
4877	8	2	-	-
4878	2	2	match	match
4879	22	4	-	-
4880	2	0	-	-
4881	34	10	-	-
4882	31	13	-	-
4883	2	2	match	match
4884	2	0	-	-
4885	116	61	-	-
4886	2	0	-	-
4887	4	3	-	-
4888	3	3	match	match
4889	10	10	match	-
4890	6	5	-	-
4891	5	0	-	-
4892	3	2	-	-
4893	4	2	-	-
4894	52	20	-	-
4895	56	21	-	-
4896	2	2	match	match
4897	62	33	-	-
4898	2	2	match	match
4899	5	2	-	-
4900	3	0	-	-
4901	5	2	-	-
4902	2	0	-	-
4903	12	6	-	-
4904	12	3	-	-
4905	2	0	-	-
4906	4	0	-	-
4907	5	0	-	-
4908	4	0	-	-
4909	7	0	-	-
4910	7	6	-	-
4911	63	44	-	-
4912	3	3	match	match
4913	7	7	match	match
4914	3	3	match	match
4915	15	14	-	-
4916	21	15	-	-
4917	2	2	match	match
4918	4	4	match	match
4919	2	2	match	match
4920	2	2	match	match
4921	2	2	match	match
4922	2	2	match	match
4923	2	2	match	match
4924	2	2	match	match
4925	10	10	match	-
4926	12	12	match	match
4927	2	0	-	-
4928	42	33	-	-
4929	2	2	match	match
4930	2	2	match	match
4931	22	11	-	-
4932	4	4	match	match
4933	2	2	match	match
4934	14	12	-	-
4935	4	4	match	match
4936	2	0	-	-
4937	2	2	match	match
4938	52	40	-	-
4939	195	132	-	-
4940	2	2	match	match
4941	9	8	-	-
4942	4	4	match	match
4943	2	2	match	match
4944	3	3	match	match
4945	16	16	match	match
4946	3	3	match	match
4947	2	0	-	-
4948	4	4	match	match
4949	6	6	match	match
4950	4	4	match	match
4951	4	4	match	match
4952	3	0	-	-
4953	4	4	match	match
4954	4	4	match	match
4955	3	2	-	-
4956	32	25	-	-
4957	6	5	-	-
4958	160	108	-	-
4959	2	2	match	match
4960	5	5	match	-
4961	3	3	match	match
4962	6	4	-	-
4963	81	61	-	-
4964	2	2	match	match
4965	3	0	-	-
4966	105	67	-	-
4967	45	36	-	-
4968	7	7	match	-
4969	4	4	match	match
4970	5	5	match	match
4971	2	0	-	-
4972	2	2	match	match
4973	2	2	match	match
4974	2	2	match	match
4975	3	3	match	match
4976	106	48	-	-
4977	2	0	-	-
4978	2	2	match	match
4979	7	7	match	match
4980	62	22	-	-
4981	2	2	match	match
4982	3	3	match	match
4983	4	3	-	-
4984	23	7	-	-
4985	2	0	-	-
4986	25	12	-	-
4987	2	0	-	-
4988	2	0	-	-
4989	2	0	-	-
4990	5	2	-	-
4991	6	6	match	match
4992	11	2	-	-
4993	4	3	-	-
4994	2	2	match	match
4995	2	2	match	match
4996	2	2	match	match
4997	12	9	-	-
4998	2	0	-	-
4999	2	2	match	match
5000	20	8	-	-
5001	2	2	match	match
5002	2	2	match	match
5003	2	0	-	-
5004	2	0	-	-
5005	10	4	-	-
5006	4	0	-	-
5007	29	14	-	-
5008	2	0	-	-
5009	131	69	-	-
5010	2	2	match	match
5011	27	10	-	-
5012	2	0	-	-
5013	3	3	match	match
5014	7	7	match	match
5015	6	6	match	match
5016	5	0	-	-
5017	2	2	match	match
5018	73	50	-	-
5019	2	0	-	-
5020	2	2	match	match
5021	2	0	-	-
5022	4	4	match	match
5023	3	0	-	-
5024	54	19	-	-
5025	3	0	-	-
5026	3	2	-	-
5027	2	2	match	match
5028	17	13	-	-
5029	2	0	-	-
5030	2	0	-	-
5031	13	6	-	-
5032	22	11	-	-
5033	2	0	-	-
5034	2	0	-	-
5035	10	9	-	-
5036	2	0	-	-
5037	2	0	-	-
5038	3	2	-	-
5039	51	27	-	-
5040	9	4	-	-
5041	30	17	-	-
5042	2	2	match	match
5043	2	0	-	-
5044	2	2	match	match
5045	6	0	-	-
5046	3	3	match	match
5047	39	15	-	-
5048	4	2	-	-
5049	4	2	-	-
5050	19	17	-	-
5051	89	39	-	-
5052	2	0	-	-
5053	4	2	-	-
5054	2	2	match	match
5055	6	0	-	-
5056	6	3	-	-
5057	5	0	-	-
5058	2	0	-	-
5059	2	0	-	-
5060	14	10	-	-
5061	2	2	match	match
5062	6	0	-	-
5063	3	0	-	-
5064	2	2	match	match
5065	6	5	-	-
5066	2	2	match	match
5067	2	0	-	-
5068	2	0	-	-
5069	5	5	match	-
5070	2	2	match	match
5071	2	0	-	-
5072	2	2	match	match
5073	6	5	-	-
5074	3	2	-	-
5075	72	46	-	-
5076	2	2	match	match
5077	2	0	-	-
5078	2	0	-	-
5079	7	6	-	-
5080	4	0	-	-
5081	5	2	-	-
5082	16	6	-	-
5083	2	0	-	-
5084	28	13	-	-
5085	6	4	-	-
5086	15	14	-	-
5087	4	2	-	-
5088	6	3	-	-
5089	3	3	match	match
5090	3	0	-	-
5091	2	2	match	match
5092	2	2	match	match
5093	3	2	-	-
5094	2	0	-	-
5095	4	0	-	-
5096	4	0	-	-
5097	2	2	match	match
5098	99	53	-	-
5099	5	3	-	-
5100	120	102	-	-
5101	5	4	-	-
5102	6	6	match	-
5103	3	2	-	-
5104	9	9	match	match
5105	5	4	-	-
5106	45	29	-	-
5107	36	17	-	-
5108	251	126	-	-
5109	4	4	match	-
5110	2	0	-	-
5111	3	3	match	match
5112	2	0	-	-
5113	2	2	match	match
5114	8	8	match	match
5115	2	2	match	match
5116	33	31	-	-
5117	3	3	match	match
5118	46	40	-	-
5119	3	3	match	match
5120	4	4	match	match
5121	3	3	match	match
5122	2	0	-	-
5123	2	2	match	match
5124	3	3	match	match
5125	19	16	-	-
5126	5	4	-	-
5127	44	41	-	-
5128	6	6	match	match
5129	8	8	match	-
5130	83	55	-	-
5131	2	2	match	-
5132	68	42	-	-
5133	2	0	-	-
5134	3	3	match	match
5135	10	9	-	-
5136	18	13	-	-
5137	2	2	match	match
5138	2	2	match	match
5139	3	2	-	-
5140	148	100	-	-
5141	2	0	-	-
5142	4	3	-	-
5143	4	4	match	-
5144	3	3	match	match
5145	50	41	-	-
5146	2	2	match	match
5147	3	3	match	match
5148	4	4	match	match
5149	2	0	-	-
5150	5	5	match	match
5151	3	2	-	-
5152	2	2	match	match
5153	30	28	-	-
5154	2	2	match	match
5155	8	6	-	-
5156	2	2	match	match
5157	45	38	-	-
5158	2	2	match	match
5159	2	2	match	match
5160	42	40	-	-
5161	92	77	-	-
5162	3	3	match	match
5163	2	0	-	-
5164	4	4	match	match
5165	62	57	-	-
5166	31	28	-	-
5167	3	2	-	-
5168	2	2	match	match
5169	16	14	-	-
5170	4	4	match	match
5171	30	26	-	-
5172	2	2	match	match
5173	18	14	-	-
5174	31	28	-	-
5175	10	10	match	match
5176	4	4	match	match
5177	20	14	-	-
5178	5	5	match	match
5179	6	6	match	match
5180	18	16	-	-
5181	4	4	match	match
5182	9	8	-	-
5183	2	2	match	match
5184	3	0	-	-
5185	4	3	-	-
5186	10	8	-	-
5187	6	3	-	-
5188	4	4	match	match
5189	4	3	-	-
5190	2	2	match	match
5191	2	0	-	-
5192	5	5	match	match
5193	9	9	match	-
5194	3	2	-	-
5195	2	2	match	match
5196	2	2	match	match
5197	4	4	match	match
5198	3	2	-	-
5199	4	3	-	-
5200	4	4	match	match
5201	17	17	match	-
5202	3	3	match	match
5203	4	4	match	match
5204	17	15	-	-
5205	7	4	-	-
5206	39	32	-	-
5207	13	12	-	-
5208	3	3	match	match
5209	6	6	match	match
5210	4	3	-	-
5211	2	0	-	-
5212	3	3	match	match
5213	2	2	match	match
5214	5	5	match	match
5215	2	2	match	match
5216	2	2	match	match
5217	6	6	match	-
5218	22	21	-	-
5219	7	7	match	match
5220	4	4	match	match
5221	4	0	-	-
5222	20	17	-	-
5223	2	2	match	match
5224	31	29	-	-
5225	3	2	-	-
5226	16	11	-	-
5227	3	3	match	match
5228	2	0	-	-
5229	12	11	-	-
5230	12	12	match	-
5231	35	28	-	-
5232	4	4	match	match
5233	21	20	-	-
5234	14	13	-	-
5235	3	3	match	match
5236	41	40	-	-
5237	4	3	-	-
5238	2	2	match	match
5239	2	2	match	match
5240	2	2	match	match
5241	11	9	-	-
5242	6	6	match	match
5243	2	0	-	-
5244	8	5	-	-
5245	2	2	match	match
5246	2	2	match	match
5247	6	4	-	-
5248	6	6	match	match
5249	5	5	match	match
5250	7	7	match	match
5251	4	4	match	match
5252	2	2	match	match
5253	42	39	-	-
5254	5	5	match	match
5255	2	2	match	match
5256	36	31	-	-
5257	2	0	-	-
5258	7	6	-	-
5259	2	0	-	-
5260	2	0	-	-
5261	6	6	match	match
5262	3	3	match	match
5263	4	4	match	match
5264	2	2	match	match
5265	8	8	match	match
5266	2	2	match	match
5267	7	7	match	-
5268	2	2	match	match
5269	2	2	match	match
5270	21	20	-	-
5271	6	3	-	-
5272	6	6	match	match
5273	59	52	-	-
5274	8	8	match	-
5275	3	3	match	match
5276	8	8	match	-
5277	3	3	match	match
5278	4	4	match	match
5279	2	2	match	match
5280	6	5	-	-
5281	2	2	match	match
5282	2	2	match	match
5283	18	18	match	-
5284	6	6	match	-
5285	2	2	match	match
5286	4	4	match	match
5287	12	12	match	match
5288	7	7	match	match
5289	5	3	-	-
5290	3	0	-	-
5291	5	2	-	-
5292	2	2	match	match
5293	15	14	-	-
5294	2	2	match	match
5295	2	2	match	match
5296	78	68	-	-
5297	11	11	match	match
5298	4	4	match	match
5299	7	6	-	-
5300	4	4	match	match
5301	5	3	-	-
5302	4	2	-	-
5303	2	2	match	match
5304	5	3	-	-
5305	10	9	-	-
5306	3	0	-	-
5307	2	0	-	-
5308	2	2	match	match
5309	4	3	-	-
5310	3	2	-	-
5311	14	6	-	-
5312	4	4	match	-
5313	94	69	-	-
5314	2	2	match	match
5315	2	2	match	match
5316	25	22	-	-
5317	4	2	-	-
5318	2	0	-	-
5319	8	7	-	-
5320	2	2	match	match
5321	30	25	-	-
5322	3	2	-	-
5323	3	3	match	match
5324	2	2	match	match
5325	2	2	match	match
5326	2	2	match	match
5327	3	0	-	-
5328	192	124	-	-
5329	50	45	-	-
5330	2	2	match	match
5331	8	8	match	match
5332	43	39	-	-
5333	2	2	match	match
5334	4	2	-	-
5335	2	2	match	match
5336	121	88	-	-
5337	5	5	match	match
5338	35	23	-	-
5339	2	2	match	match
5340	3	2	-	-
5341	48	43	-	-
5342	16	13	-	-
5343	17	14	-	-
5344	2	2	match	match
5345	55	42	-	-
5346	3	3	match	match
5347	2	2	match	match
5348	2	2	match	match
5349	5	5	match	match
5350	5	5	match	match
5351	4	4	match	match
5352	26	20	-	-
5353	3	3	match	match
5354	19	16	-	-
5355	2	2	match	match
5356	24	24	match	-
5357	11	10	-	-
5358	2	0	-	-
5359	13	11	-	-
5360	5	3	-	-
5361	7	4	-	-
5362	2	2	match	match
5363	6	4	-	-
5364	18	17	-	-
5365	3	3	match	match
5366	6	6	match	match
5367	5	5	match	-
5368	3	3	match	match
5369	3	2	-	-
5370	4	4	match	match
5371	3	3	match	match
5372	2	0	-	-
5373	7	7	match	match
5374	2	2	match	match
5375	2	2	match	match
5376	3	3	match	match
5377	2	2	match	match
5378	2	2	match	match
5379	8	8	match	match
5380	13	11	-	-
5381	6	4	-	-
5382	3	2	-	-
5383	3	3	match	match
5384	27	26	-	-
5385	3	3	match	match
5386	6	6	match	match
5387	4	2	-	-
5388	2	2	match	match
5389	2	2	match	match
5390	2	2	match	match
5391	4	4	match	match
5392	2	2	match	match
5393	6	6	match	match
5394	2	2	match	match
5395	2	0	-	-
5396	3	2	-	-
5397	2	2	match	match
5398	6	5	-	-
5399	6	6	match	match
5400	6	5	-	-
5401	2	2	match	match
5402	6	5	-	-
5403	2	2	match	match
5404	114	82	-	-
5405	2	2	match	match
5406	71	64	-	-
5407	3	3	match	match
5408	22	20	-	-
5409	3	3	match	match
5410	2	2	match	match
5411	5	5	match	match
5412	22	21	-	-
5413	31	31	match	-
5414	21	18	-	-
5415	34	32	-	-
5416	2	2	match	match
5417	6	6	match	match
5418	2	2	match	match
5419	3	3	match	match
5420	113	109	-	-
5421	3	3	match	match
5422	64	53	-	-
5423	2	2	match	match
5424	2	2	match	match
5425	8	8	match	match
5426	14	14	match	match
5427	2	2	match	match
5428	8	6	-	-
5429	17	14	-	-
5430	19	18	-	-
5431	9	8	-	-
5432	8	7	-	-
5433	5	5	match	match
5434	2	2	match	match
5435	5	5	match	match
5436	5	4	-	-
5437	2	2	match	match
5438	3	3	match	match
5439	19	14	-	-
5440	2	0	-	-
5441	97	56	-	-
5442	7	2	-	-
5443	2	0	-	-
5444	12	10	-	-
5445	4	0	-	-
5446	2	2	match	match
5447	261	167	-	-
5448	2	2	match	match
5449	2	2	match	match
5450	4	4	match	match
5451	3	3	match	match
5452	55	37	-	-
5453	3	2	-	-
5454	125	73	-	-
5455	5	5	match	match
5456	2	2	match	match
5457	2	2	match	match
5458	2	2	match	match
5459	5	5	match	match
5460	5	4	-	-
5461	10	6	-	-
5462	2	2	match	match
5463	4	4	match	match
5464	2	0	-	-
5465	5	4	-	-
5466	2	2	match	match
5467	3	2	-	-
5468	8	8	match	match
5469	4	3	-	-
5470	2	2	match	match
5471	6	6	match	-
5472	2	0	-	-
5473	2	2	match	match
5474	3	3	match	match
5475	2	0	-	-
5476	5	3	-	-
5477	2	0	-	-
5478	35	11	-	-
5479	2	2	match	match
5480	2	0	-	-
5481	6	2	-	-
5482	3	2	-	-
5483	10	2	-	-
5484	7	7	match	match
5485	2	0	-	-
5486	53	16	-	-
5487	7	7	match	-
5488	19	0	-	-
5489	3	0	-	-
5490	3	2	-	-
5491	2	0	-	-
5492	3	0	-	-
5493	2	0	-	-
5494	2	0	-	-
5495	3	2	-	-
5496	3	3	match	match
5497	4	4	match	match
5498	3	3	match	match
5499	2	0	-	-
5500	3	3	match	match
5501	2	2	match	match
5502	7	7	match	match
5503	3	2	-	-
5504	2	0	-	-
5505	2	0	-	-
5506	5	2	-	-
5507	3	2	-	-
5508	2	2	match	match
5509	51	18	-	-
5510	2	2	match	match
5511	2	0	-	-
5512	9	9	match	-
5513	5	3	-	-
5514	2	0	-	-
5515	5	3	-	-
5516	5	4	-	-
5517	10	10	match	match
5518	3	3	match	match
5519	2	0	-	-
5520	2	0	-	-
5521	3	0	-	-
5522	2	0	-	-
5523	11	5	-	-
5524	5	2	-	-
5525	8	8	match	match
5526	4	4	match	match
5527	2	0	-	-
5528	3	2	-	-
5529	3	3	match	match
5530	2	0	-	-
5531	2	2	match	match
5532	2	0	-	-
5533	6	5	-	-
5534	11	7	-	-
5535	17	5	-	-
5536	2	0	-	-
5537	3	0	-	-
5538	52	32	-	-
5539	5	0	-	-
5540	5	5	match	match
5541	3	2	-	-
5542	9	5	-	-
5543	41	17	-	-
5544	2	2	match	match
5545	2	0	-	-
5546	9	3	-	-
5547	3	0	-	-
5548	2	0	-	-
5549	3	0	-	-
5550	4	4	match	match
5551	5	4	-	-
5552	11	5	-	-
5553	10	0	-	-
5554	4	0	-	-
5555	4	2	-	-
5556	25	14	-	-
5557	9	9	match	match
5558	72	28	-	-
5559	2	2	match	match
5560	2	0	-	-
5561	58	21	-	-
5562	13	9	-	-
5563	3	0	-	-
5564	2	2	match	match
5565	3	2	-	-
5566	7	0	-	-
5567	2	2	match	match
5568	28	11	-	-
5569	2	2	match	match
5570	3	0	-	-
5571	2	2	match	match
5572	13	8	-	-
5573	5	4	-	-
5574	20	4	-	-
5575	6	2	-	-
5576	4	0	-	-
5577	32	10	-	-
5578	2	2	match	match
5579	20	9	-	-
5580	2	0	-	-
5581	2	0	-	-
5582	12	12	match	match
5583	4	4	match	match
5584	7	5	-	-
5585	7	0	-	-
5586	2	0	-	-
5587	4	0	-	-
5588	2	2	match	match
5589	2	2	match	match
5590	8	0	-	-
5591	3	0	-	-
5592	4	0	-	-
5593	3	0	-	-
5594	2	0	-	-
5595	2	2	match	match
5596	85	54	-	-
5597	31	15	-	-
5598	5	0	-	-
5599	10	6	-	-
5600	3	2	-	-
5601	6	2	-	-
5602	55	28	-	-
5603	2	2	match	match
5604	3	2	-	-
5605	3	2	-	-
5606	13	13	match	-
5607	5	4	-	-
5608	4	3	-	-
5609	3	3	match	match
5610	3	3	match	match
5611	3	3	match	match
5612	2	0	-	-
5613	3	3	match	match
5614	4	4	match	match
5615	35	9	-	-
5616	13	6	-	-
5617	23	17	-	-
5618	5	4	-	-
5619	4	0	-	-
5620	5	2	-	-
5621	2	0	-	-
5622	2	2	match	match
5623	2	2	match	match
5624	2	2	match	match
5625	3	3	match	match
5626	13	12	-	-
5627	2	2	match	match
5628	2	2	match	match
5629	10	10	match	match
5630	3	3	match	match
5631	6	5	-	-
5632	2	2	match	match
5633	3	0	-	-
5634	5	4	-	-
5635	3	2	-	-
5636	71	36	-	-
5637	5	5	match	match
5638	2	0	-	-
5639	4	2	-	-
5640	6	3	-	-
5641	5	2	-	-
5642	5	5	match	match
5643	2	2	match	match
5644	7	7	match	match
5645	12	11	-	-
5646	3	3	match	match
5647	16	15	-	-
5648	2	2	match	match
5649	4	2	-	-
5650	53	29	-	-
5651	2	0	-	-
5652	7	5	-	-
5653	17	13	-	-
5654	2	0	-	-
5655	2	0	-	-
5656	52	38	-	-
5657	2	2	match	match
5658	2	0	-	-
5659	2	2	match	match
5660	2	2	match	match
5661	24	7	-	-
5662	4	2	-	-
5663	2	0	-	-
5664	2	0	-	-
5665	8	6	-	-
5666	27	16	-	-
5667	3	2	-	-
5668	150	117	-	-
5669	3	3	match	match
5670	2	0	-	-
5671	3	3	match	match
5672	4	3	-	-
5673	2	2	match	match
5674	2	2	match	match
5675	2	2	match	match
5676	18	13	-	-
5677	3	2	-	-
5678	3	3	match	match
5679	4	4	match	match
5680	3	3	match	match
5681	3	0	-	-
5682	4	4	match	match
5683	6	6	match	-
5684	2	0	-	-
5685	3	0	-	-
5686	15	15	match	-
5687	3	3	match	match
5688	3	3	match	match
5689	36	23	-	-
5690	2	0	-	-
5691	3	2	-	-
5692	4	2	-	-
5693	7	7	match	match
5694	12	10	-	-
5695	2	2	match	match
5696	2	2	match	match
5697	2	2	match	match
5698	4	4	match	match
5699	24	10	-	-
5700	5	0	-	-
5701	26	14	-	-
5702	16	7	-	-
5703	4	0	-	-
5704	2	0	-	-
5705	2	0	-	-
5706	4	0	-	-
5707	2	0	-	-
5708	10	8	-	-
5709	18	12	-	-
5710	13	9	-	-
5711	5	4	-	-
5712	8	5	-	-
5713	8	3	-	-
